Billing Date,Brand,Article,Site,Site Area,MRP,Promotion Name,Region,POS Billing Quantity,POS Cost,POS Gross Sales,POS Total Discount,POS Tax Amount,POS Net Sales WOT,POS RGM,Vendor,Fiber,Fabric,Brand Tag,Wash Care Instructions,C Technique,Broad Craft,Handloom Mark,Silk Mark,Type,Style Code,Craft Code,Site Name,Bin
2023-02-13,Biba,7264655883,ST12,B,7677,P15,R3,1,3691.8614059030683,7677,814.5597868892487,343.12201065553757,6519.318202455213,2827.456796552145,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B3,no,no,Woven,7264655,C4,ST12B,7000-7999
2023-02-27,Biba,1915174142,ST35,A,6368,P6,R2,1,2917.1355372497296,6368,1224.70392166309,257.1648039168455,4886.131274420064,1968.9957371703345,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B3,no,no,Embroidered,1915174,C3,ST35A,6000-6999
2023-02-04,Biba,4092453700,ST25,A,4869,P31,R1,1,2283.705247815926,4869,96.83871669428552,238.60806416528573,4533.553219140428,2249.847971324502,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B3,yes,no,Tie-Dyed,4092453,C8,ST25A,4000-4999
2023-02-18,Aiba,6487662806,ST08,C,7973,P25,R3,1,3901.2860290604194,7973,928.6000579780142,352.21999710109935,6692.179944920887,2790.893915860467,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B4,yes,no,Embroidered,6487662,C6,ST08C,7000-7999
2023-03-13,Biba,8137056461,ST03,B,6719,P20,R3,1,3196.0846478952985,6719,184.34718926271808,326.7326405368641,6207.9201702004175,3011.835522305119,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B1,no,no,Tie-Dyed,8137056,C1,ST03B,6000-6999
2023-03-29,Aiba,7643792686,ST34,B,2678,P4,R1,0,0.0,0,0.0,0.0,0.0,0.0,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,yes,no,Printed,7643792,C3,ST34B,2000-2999
2023-03-12,Ciba,9175385797,ST38,A,2236,P40,R2,1,1018.2348694876856,2236,73.73585943164115,108.11320702841795,2054.150933539941,1035.9160640522555,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B1,yes,no,Embroidered,9175385,C5,ST38A,2000-2999
2023-02-13,Biba,9134131355,ST21,A,6675,P23,R2,1,3098.858836759525,6675,430.7107625537684,312.21446187231163,5932.07477557392,2833.2159388143955,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B2,no,no,Tie-Dyed,9134131,C10,ST21A,6000-6999
2023-02-11,Ciba,7683984260,ST03,B,4079,P4,R3,1,2006.1697320080023,4079,13.944743777109853,203.25276281114452,3861.8024934117457,1855.6327614037434,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,yes,no,Printed,7683984,C3,ST03B,4000-4999
2023-02-28,Biba,2660112902,ST20,B,4855,P34,R2,1,2217.0535696625107,4855,441.41610698404634,220.67919465079768,4192.904698365156,1975.8511287026454,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,no,no,Tie-Dyed,2660112,C1,ST20B,4000-4999
2023-03-10,Ciba,6932374194,ST36,B,3158,P31,R4,1,1508.2437411405194,3158,262.51948678717224,144.7740256606414,2750.7064875521864,1242.462746411667,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,no,no,Tie-Dyed,6932374,C3,ST36B,3000-3999
2023-03-20,Biba,3344018861,ST20,B,4970,P7,R2,0,0.0,0,0.0,0.0,0.0,0.0,V8,Cotton,Chiffon,Biba Chiffon Saree,Handwash Separately,C5,B3,yes,no,Woven,3344018,C5,ST20B,4000-4999
2023-03-12,Biba,1308610458,ST36,B,7299,P12,R4,1,3636.3774112419387,7299,614.7966087026315,334.21016956486847,6349.9932217325,2713.6158104905617,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B3,no,no,Embroidered,1308610,C1,ST36B,7000-7999
2023-03-04,Biba,3452845901,ST16,B,9410,P18,R4,1,4332.914706709917,9410,1614.219234510678,389.7890382744661,7405.991727214856,3073.0770205049394,V10,Cotton/Silk,Satin,Biba Satin Saree,Dry Clean only,C8,B4,yes,no,Tie-Dyed,3452845,C8,ST16B,9000-9999
2023-03-22,Biba,6865460584,ST12,C,2907,P27,R3,0,0.0,0,0.0,0.0,0.0,0.0,V1,Cotton,Other,Biba Other Saree,Handwash Separately,C9,B1,yes,no,Printed,6865460,C9,ST12C,2000-2999
2023-03-08,Ciba,9862336799,ST38,A,1763,P29,R2,1,828.741713496181,1763,314.8910430761775,72.40544784619112,1375.7035090776312,546.9617955814502,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B1,yes,no,Embroidered,9862336,C10,ST38A,1000-1999
2023-03-24,Biba,4044800892,ST12,C,7719,P32,R3,1,3492.9705874611755,7719,9.483832109277568,385.47580839453616,7324.040359496186,3831.069772035011,V3,Cotton,Satin,Biba Satin Saree,Handwash Separately,C4,B1,no,no,Tie-Dyed,4044800,C4,ST12C,7000-7999
2023-02-11,Biba,1984420267,ST33,A,2348,P27,R2,1,1111.9115567958193,2348,90.74246691870975,112.86287665406451,2144.3946564272255,1032.4830996314063,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B2,no,no,Woven,1984420,C8,ST33A,2000-2999
2023-02-14,Aiba,3158512448,ST21,A,9297,P39,R2,1,4286.532960588497,9297,1925.6039784801706,368.5698010759915,7002.826220443838,2716.2932598553407,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B2,yes,no,Woven,3158512,C10,ST21A,9000-9999
2023-02-17,Biba,7364767994,ST33,C,2377,P8,R2,1,1084.8581509820835,2377,119.95249925518509,112.85237503724075,2144.1951257075743,1059.3369747254908,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,no,no,Embroidered,7364767,C6,ST33C,2000-2999
2023-03-18,Aiba,4064111804,ST33,B,6386,P29,R2,1,3006.70149535894,6386,1430.4903397820008,247.77548301089996,4707.7341772070995,1701.0326818481594,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B3,yes,no,Embroidered,4064111,C7,ST33B,6000-6999
2023-04-10,Biba,8025521423,ST39,A,4337,P23,R4,1,2089.805738268657,4337,118.4436542573656,210.92781728713172,4007.6285284555024,1917.8227901868454,V8,Cotton,Crepe,Biba Crepe Saree,Handwash Separately,C7,B3,yes,no,Tie-Dyed,8025521,C7,ST39A,4000-4999
2023-04-06,Biba,4093444242,ST12,B,5145,P29,R3,1,2371.4026700731756,5145,860.9528406545057,214.2023579672747,4069.8448013782195,1698.4421313050439,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B3,no,no,Woven,4093444,C9,ST12B,5000-5999
2023-01-26,Aiba,1351088288,ST08,C,7395,P6,R3,1,3671.6417551816353,7395,592.4253832237227,340.1287308388139,6462.445885937464,2790.8041307558283,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B4,no,no,Woven,1351088,C1,ST08C,7000-7999
2023-03-23,Ciba,5872507236,ST09,B,7882,P40,R3,1,3940.794572056253,7882,807.6790447329028,353.7160477633549,6720.604907503742,2779.810335447489,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,yes,no,Woven,5872507,C8,ST09B,7000-7999
2023-04-06,Ciba,3496300921,ST20,B,5432,P34,R2,1,2568.6205151660165,5432,690.5584575158596,237.07207712420706,4504.369465359934,1935.7489501939176,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,yes,no,Printed,3496300,C9,ST20B,5000-5999
2023-04-01,Aiba,9688950939,ST25,B,4498,P29,R1,1,2225.8194608807676,4498,933.2830157536547,178.23584921231728,3386.4811350340283,1160.6616741532607,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,no,no,Printed,9688950,C7,ST25B,4000-4999
2023-04-06,Biba,2826224327,ST01,C,5569,P34,R4,1,2751.296781115555,5569,1240.8044767340273,216.40977616329866,4111.785747102675,1360.4889659871196,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,yes,no,Tie-Dyed,2826224,C6,ST01C,5000-5999
2023-04-02,Ciba,4182334605,ST26,A,3607,P35,R1,0,0.0,0,0.0,0.0,0.0,0.0,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B2,no,no,Tie-Dyed,4182334,C8,ST26A,3000-3999
2023-02-07,Ciba,7617578101,ST03,C,7923,P40,R3,0,0.0,0,0.0,0.0,0.0,0.0,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B2,yes,no,Woven,7617578,C6,ST03C,7000-7999
2023-03-02,Biba,7840349946,ST13,B,7865,P40,R1,1,3613.1281450365523,7865,2349.05189431149,275.79740528442557,5240.150700404085,1627.0225553675327,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B3,yes,no,Tie-Dyed,7840349,C1,ST13B,7000-7999
2023-02-22,Ciba,1458461935,ST22,C,1491,P27,R3,1,737.0588849197896,1491,320.66931823138117,58.516534088430944,1111.814147680188,374.7552627603983,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,no,no,Embroidered,1458461,C3,ST22C,1000-1999
2023-02-09,Ciba,6475527432,ST30,B,6031,P17,R4,1,2716.0892977765025,6031,842.8886301561931,259.40556849219035,4928.705801351616,2212.6165035751137,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B3,no,no,Embroidered,6475527,C10,ST30B,6000-6999
2023-01-25,Aiba,7623082094,ST05,A,4561,P7,R3,1,2171.412487550816,4561,1.2565826331921173,227.9871708683404,4331.756246498468,2160.3437589476516,V10,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C8,B4,no,no,Woven,7623082,C8,ST05A,4000-4999
2023-01-25,Aiba,2387928481,ST34,B,4283,P26,R1,1,2019.4690192342916,4283,45.48515357286459,211.87574232135677,4025.639104105778,2006.1700848714866,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B1,no,no,Woven,2387928,C4,ST34B,4000-4999
2023-04-01,Ciba,4212801934,ST36,A,8006,P29,R4,1,3986.167041762766,8006,161.53027830934704,392.2234860845327,7452.2462356061205,3466.0791938433545,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B1,no,no,Woven,4212801,C3,ST36A,8000-8999
2023-03-27,Biba,2432863539,ST30,C,8883,P18,R4,1,4289.034199420588,8883,2144.529329877502,336.92353350612495,6401.547136616374,2112.5129371957855,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B1,no,no,Printed,2432863,C3,ST30C,8000-8999
2023-03-16,Aiba,1228967721,ST21,C,3900,P37,R2,1,1789.190967886858,3900,428.53988564832366,173.57300571758384,3297.887108634093,1508.6961407472347,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B2,yes,no,Tie-Dyed,1228967,C6,ST21C,3000-3999
2023-03-25,Aiba,4902698294,ST14,C,1805,P28,R4,1,834.6136227928167,1805,46.61786823801035,87.9191065880995,1670.4630251738902,835.8494023810734,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B2,no,no,Tie-Dyed,4902698,C6,ST14C,1000-1999
2023-02-01,Biba,5762800392,ST33,A,1269,P3,R2,1,601.7037184826588,1269,372.26530698198013,44.836734650901,851.8979583671189,250.1942398844601,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B2,yes,no,Tie-Dyed,5762800,C3,ST33A,1000-1999
2023-03-04,Aiba,9539702201,ST01,A,4742,P25,R4,1,2177.0157662927886,4742,187.2815846647565,227.7359207667622,4326.982494568481,2149.9667282756927,V7,Modal,Plain,Aiba Plain Saree,Handwash Separately,C5,B3,yes,no,Tie-Dyed,9539702,C5,ST01A,4000-4999
2023-04-07,Aiba,2609830493,ST11,C,5433,P38,R2,1,2644.783633407224,5433,1003.8317291300026,221.4584135434999,4207.7098573264975,1562.9262239192735,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B3,yes,no,Printed,2609830,C9,ST11C,5000-5999
2023-01-19,Aiba,1567569753,ST25,B,6878,P3,R1,1,3159.876829832074,6878,181.70899099408302,334.8145504502959,6361.47645855562,3201.5996287235466,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B3,yes,no,Tie-Dyed,1567569,C3,ST25B,6000-6999
2023-03-02,Ciba,5601919410,ST04,A,6377,P6,R1,1,2908.549653872154,6377,945.6185473424478,271.56907263287763,5159.812380024675,2251.262726152521,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B4,yes,no,Embroidered,5601919,C4,ST04A,6000-6999
2023-03-16,Ciba,8872361338,ST20,A,7692,P33,R2,1,3667.8545048618607,7692,232.80772413536224,372.95961379323194,7086.232662071406,3418.378157209545,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B1,yes,no,Embroidered,8872361,C10,ST20A,7000-7999
2023-02-12,Aiba,6186125986,ST15,B,5536,P37,R2,1,2647.4956164442533,5536,1548.08716506115,199.39564174694252,3788.5171931919076,1141.0215767476543,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B1,no,no,Printed,6186125,C5,ST15B,5000-5999
2023-02-23,Aiba,7352387217,ST17,C,5681,P25,R1,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B1,no,no,Embroidered,7352387,C8,ST17C,5000-5999
2023-02-26,Biba,5341180966,ST34,B,5282,P15,R1,1,2496.782416146174,5282,1034.803759927894,212.3598120036053,4034.8364280685005,1538.0540119223265,V4,Cotton,Satin,Biba Satin Saree,Handwash Separately,C6,B2,yes,no,Woven,5341180,C6,ST34B,5000-5999
2023-03-22,Ciba,6720934251,ST28,B,5603,P14,R1,1,2786.0274908154497,5603,673.0450789933674,246.49774605033164,4683.457174956301,1897.4296841408514,V5,Linen,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,no,no,Woven,6720934,C3,ST28B,5000-5999
2023-02-25,Ciba,9700079204,ST06,C,1867,P40,R1,1,877.1036330860342,1867,552.402749514858,65.7298625242571,1248.867387960885,371.76375487485086,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B2,yes,no,Woven,9700079,C6,ST06C,1000-1999
2023-03-27,Aiba,3925448000,ST32,A,9076,P1,R2,1,4500.216549761117,9076,1309.9113954787972,388.30443022606016,7377.784174295142,2877.5676245340255,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B3,yes,no,Embroidered,3925448,C5,ST32A,9000-9999
2023-02-21,Ciba,3764875335,ST22,B,8288,P7,R3,1,4024.15458957371,8288,905.5575202869945,369.12212398565026,7013.320355727355,2989.1657661536447,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B3,no,no,Embroidered,3764875,C5,ST22B,8000-8999
2023-01-07,Biba,4136135683,ST23,A,4993,P5,R3,1,2489.9303127940857,4993,838.0833744321685,207.74583127839162,3947.1707942894404,1457.2404814953547,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B3,no,no,Woven,4136135,C8,ST23A,4000-4999
2023-01-21,Ciba,1463072475,ST38,B,3377,P5,R2,1,1650.3686573712744,3377,657.4619069995042,135.9769046500248,2583.561188350471,933.1925309791968,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B4,no,no,Tie-Dyed,1463072,C2,ST38B,3000-3999
2023-03-02,Ciba,5431374125,ST19,C,7637,P4,R2,1,3755.312736768779,7637,209.01853357095175,371.3990733214524,7056.582393107596,3301.2696563388167,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,yes,no,Printed,5431374,C9,ST19C,7000-7999
2023-03-08,Biba,1264988257,ST25,B,9887,P28,R1,1,4626.823022399369,9887,1245.6266869285344,432.06866565357336,8209.304647417894,3582.481625018525,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B1,no,no,Woven,1264988,C2,ST25B,9000-9999
2023-01-25,Aiba,3748429189,ST36,C,4371,P2,R4,1,2130.437038543944,4371,689.48489024616,184.07575548769202,3497.4393542661483,1367.0023157222045,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,yes,no,Woven,3748429,C7,ST36C,4000-4999
2023-03-04,Aiba,4554607964,ST20,B,4738,P6,R2,1,2137.1219883925037,4738,727.8316874685197,200.50841562657402,3809.6598969049064,1672.5379085124027,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B2,no,no,Printed,4554607,C8,ST20B,4000-4999
2023-03-26,Biba,3447057050,ST03,A,5992,P1,R3,0,0.0,0,0.0,0.0,0.0,0.0,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,yes,no,Printed,3447057,C6,ST03A,5000-5999
2023-01-27,Biba,9121824902,ST12,B,5383,P21,R3,1,2538.3888943279103,5383,79.78150649475275,265.1609246752624,5038.057568829985,2499.6686745020747,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B2,no,no,Tie-Dyed,9121824,C7,ST12B,5000-5999
2023-01-05,Ciba,3640137803,ST08,B,5886,P33,R3,1,2858.7224952364113,5886,1405.6366950434515,224.01816524782745,4256.345139708721,1397.6226444723097,V7,Cotton,Other,Ciba Other Saree,Handwash Separately,C1,B3,yes,no,Tie-Dyed,3640137,C1,ST08B,5000-5999
2023-01-24,Aiba,7252582005,ST19,A,6534,P20,R2,1,3119.084493848632,6534,1611.7146270531189,246.11426864734403,4676.171104299537,1557.0866104509046,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B3,yes,no,Woven,7252582,C7,ST19A,6000-6999
2023-02-08,Ciba,2564673849,ST14,C,9766,P23,R4,1,4476.3914362221,9766,999.6562583036014,438.31718708482,8328.026554611579,3851.6351183894785,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B3,no,no,Woven,2564673,C5,ST14C,9000-9999
2023-02-09,Aiba,5806728208,ST22,A,6567,P3,R3,1,3242.8313865020764,6567,1709.255998793251,242.88720006033748,4614.856801146411,1372.025414644335,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B4,no,no,Printed,5806728,C9,ST22A,6000-6999
2023-01-20,Biba,1176713932,ST22,C,4559,P2,R3,0,0.0,0,0.0,0.0,0.0,0.0,V1,Cotton/Silk,Plain,Biba Plain Saree,Dry Clean only,C7,B1,no,no,Embroidered,1176713,C7,ST22C,4000-4999
2023-01-15,Aiba,9827422407,ST38,B,8110,P9,R2,1,3967.5729281164945,8110,1817.4826387362386,314.6258680631881,5977.891493200573,2010.3185650840783,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,no,no,Tie-Dyed,9827422,C10,ST38B,8000-8999
2023-03-31,Ciba,9740097949,ST34,C,8405,P22,R1,0,0.0,0,0.0,0.0,0.0,0.0,V3,Modal,Plain,Ciba Plain Saree,Handwash Separately,C3,B1,no,no,Woven,9740097,C3,ST34C,8000-8999
2023-02-21,Biba,7249200386,ST10,A,5653,P2,R2,1,2630.7427737883663,5653,1013.4425922761151,231.97787038619427,4407.579537337691,1776.836763549325,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B2,yes,no,Woven,7249200,C4,ST10A,5000-5999
2023-02-28,Aiba,5493892289,ST11,C,9401,P29,R2,1,4449.745449941231,9401,1172.0520575275284,411.44739712362366,7817.500545348848,3367.755095407618,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B2,yes,no,Tie-Dyed,5493892,C2,ST11C,9000-9999
2023-04-07,Aiba,1974184598,ST34,B,1600,P24,R1,1,736.7746505210188,1600,38.21578612379605,78.0892106938102,1483.6950031823937,746.920352661375,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,no,no,Printed,1974184,C7,ST34B,1000-1999
2023-03-20,Ciba,7587275322,ST17,B,7369,P24,R1,1,3419.9322077707125,7369,25.21991298338374,367.1890043508308,6976.5910826657855,3556.658874895073,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B3,yes,no,Embroidered,7587275,C2,ST17B,7000-7999
2023-02-19,Biba,6797861180,ST06,B,7058,P39,R1,1,3421.478857216264,7058,1493.0413739512783,278.2479313024361,5286.710694746285,1865.2318375300215,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B3,no,no,Woven,6797861,C2,ST06B,7000-7999
2023-02-01,Biba,5231719121,ST08,A,7680,P15,R3,1,3573.066319564222,7680,871.5597905961936,340.42201047019034,6468.018198933616,2894.951879369394,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B3,yes,no,Embroidered,5231719,C7,ST08A,7000-7999
2023-03-15,Aiba,6365615822,ST35,C,2127,P3,R2,1,1043.2397663759175,2127,531.8037679607507,79.75981160196247,1515.4364204372869,472.1966540613694,V10,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C10,B4,yes,no,Tie-Dyed,6365615,C10,ST35C,2000-2999
2023-02-20,Biba,4750106286,ST11,C,7791,P2,R2,1,3751.5436456024267,7791,208.3085101749974,379.13457449125013,7203.556915333752,3452.013269731325,V1,Cotton,Satin,Biba Satin Saree,Handwash Separately,C1,B1,no,no,Printed,4750106,C1,ST11C,7000-7999
2023-04-07,Ciba,7203033884,ST32,A,7280,P33,R2,1,3601.310867294162,7280,1718.7462597518847,278.0626870124058,5283.19105323571,1681.8801859415476,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B1,yes,no,Printed,7203033,C1,ST32A,7000-7999
2023-01-31,Aiba,6554729888,ST07,C,5054,P38,R3,1,2320.282586687573,5054,653.2427901841382,220.0378604907931,4180.719349325069,1860.436762637496,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,yes,no,Woven,6554729,C7,ST07C,5000-5999
2023-03-29,Ciba,4854822795,ST27,B,6712,P5,R3,1,3032.518275856034,6712,1227.615196183654,274.2192401908173,5210.165563625529,2177.647287769495,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B2,yes,no,Tie-Dyed,4854822,C2,ST27B,6000-6999
2023-02-23,Biba,4571533998,ST21,C,2574,P21,R2,1,1194.36376019296,2574,405.3054369340587,108.43472815329706,2060.2598349126442,865.8960747196843,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B2,yes,no,Woven,4571533,C8,ST21C,2000-2999
2023-01-11,Aiba,4470321457,ST23,B,7925,P21,R3,1,3841.183761237685,7925,1278.4504737817717,332.32747631091144,6314.222049907317,2473.0382886696325,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B2,no,no,Printed,4470321,C2,ST23B,7000-7999
2023-03-03,Biba,5001387929,ST28,C,8851,P35,R1,1,4301.828382189248,8851,2580.8937065302807,313.505314673486,5956.600978796233,1654.7725966069847,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B3,yes,no,Embroidered,5001387,C3,ST28C,8000-8999
2023-03-23,Ciba,6874021510,ST11,A,4629,P40,R2,1,2216.3893576182018,4629,429.18213214195885,209.99089339290205,3989.826974465139,1773.437616846937,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B3,yes,no,Tie-Dyed,6874021,C3,ST11A,4000-4999
2023-03-18,Biba,4260930375,ST24,A,6595,P10,R4,1,3010.866844443343,6595,1374.4565978384946,261.02717010807527,4959.51623205343,1948.6493876100872,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,yes,no,Embroidered,4260930,C6,ST24A,6000-6999
2023-01-29,Biba,1941988194,ST19,C,1089,P9,R2,1,542.7609718081577,1089,297.9413496031859,39.55293251984071,751.5057178769733,208.74474606881563,V10,Cotton,Other,Biba Other Saree,Handwash Separately,C6,B4,no,no,Woven,1941988,C6,ST19C,1000-1999
2023-02-19,Biba,2025324900,ST36,C,6725,P18,R4,1,3311.5829767489845,6725,13.910563525945495,335.5544718237027,6375.534964650352,3063.9519879013674,V1,Modal,Plain,Biba Plain Saree,Handwash Separately,C3,B1,no,no,Printed,2025324,C3,ST36C,6000-6999
2023-01-08,Aiba,6404348488,ST28,C,7791,P36,R1,1,3554.1540711050498,7791,731.7964545479256,352.96017727260374,6706.243368179471,3152.089297074421,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,no,no,Embroidered,6404348,C7,ST28C,7000-7999
2023-01-28,Ciba,7054325596,ST12,A,9669,P11,R3,1,4778.61367578218,9669,1205.0704037395706,423.19647981302154,8040.733116447409,3262.1194406652294,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B1,no,no,Embroidered,7054325,C1,ST12A,9000-9999
2023-03-08,Aiba,5289110406,ST29,B,2582,P21,R2,1,1224.813246529525,2582,211.19380870663133,118.54030956466843,2252.2658817287,1027.4526351991751,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B2,yes,no,Embroidered,5289110,C3,ST29B,2000-2999
2023-02-27,Ciba,6991824744,ST19,B,9318,P25,R2,1,4533.58754194072,9318,724.9047574052612,429.6547621297369,8163.440480465001,3629.852938524281,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B2,no,no,Embroidered,6991824,C1,ST19B,9000-9999
2023-03-07,Biba,7940400989,ST27,C,7985,P14,R3,0,0.0,0,0.0,0.0,0.0,0.0,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B2,yes,no,Woven,7940400,C9,ST27C,7000-7999
